EXP HEAD,DEPT,SCHOOL,CATEGORY,SCHOOL CODE,DESCRIPTION,YEAR,VALUE,TEACHERS,PUPIL ROLL,ASN PUPILS,ATTENDANCE RATE
DD4001,A57,PLOCKTON HIGH SCHOOL,BOOKS,COMPUTING,TEXT BOOKS/STATIONERY,1718,622.53,28.3,270,,
AA1100,A09,PLOCKTON HIGH SCHOOL,TEACHERS,DGM,PERMANENT  BASIC PAY,1718,50843.2,28.3,270,,
AB1100,A09,PLOCKTON HIGH SCHOOL,NI,DGM,PERMANENT TEACHERS,1718,5317.37,28.3,270,,
AC1100,A09,PLOCKTON HIGH SCHOOL,SUPERANN,DGM,PERMANENT TEACHERS,1718,8091.76,28.3,270,,
AS1000,A09,PLOCKTON HIGH SCHOOL,APPRENTICESHIP,DGM,LEVY COST,1718,252.21,28.3,270,,
AA1001,A10,PLOCKTON HIGH SCHOOL,APT&C,EM,BASIC PAY,1718,48028.0,28.3,270,,
AA1100,A10,PLOCKTON HIGH SCHOOL,TEACHERS,EM,PERMANENT  BASIC PAY,1718,1033556.81,28.3,270,,
AA1101,A10,PLOCKTON HIGH SCHOOL,SUPPLY,EM,COVER BASIC PAY,1718,24215.79,28.3,270,,
AA1103,A10,PLOCKTON HIGH SCHOOL,AUX,EM,STAFF EDUCATION BASIC PAY,1718,2583.64,28.3,270,,
AA1110,A10,PLOCKTON HIGH SCHOOL,LABORATORY,EM,TECH'N BASIC PAY,1718,25443.6,28.3,270,,
AA1500,A10,PLOCKTON HIGH SCHOOL,OVERTIME,EM,GENERAL,1718,37.7,28.3,270,,
AA1503,A10,PLOCKTON HIGH SCHOOL,RESPONSIBILITY,EM,PAY,1718,887.5,28.3,270,,
AB1000,A10,PLOCKTON HIGH SCHOOL,NI,EM,NONTEACHERS,1718,4604.69,28.3,270,,
AB1100,A10,PLOCKTON HIGH SCHOOL,NI,EM,PERMANENT TEACHERS,1718,113115.67,28.3,270,,
AB1101,A10,PLOCKTON HIGH SCHOOL,NI,EM,SUPPLY COVER,1718,2426.01,28.3,270,,
AC1000,A10,PLOCKTON HIGH SCHOOL,SUPERANN,EM,NON TEACHERS,1718,9847.36,28.3,270,,
AC1100,A10,PLOCKTON HIGH SCHOOL,SUPERANN,EM,PERMANENT TEACHERS,1718,169180.78,28.3,270,,
AC1101,A10,PLOCKTON HIGH SCHOOL,SUPERANN,EM,SUPPLY COVER,1718,522.3,28.3,270,,
AH1000,A10,PLOCKTON HIGH SCHOOL,TRAINING,EM,COURSES,1718,606.75,28.3,270,,
AH1010,A10,PLOCKTON HIGH SCHOOL,STAFF,EM,DEVELOPMENT,1718,643.74,28.3,270,,
AS1000,A10,PLOCKTON HIGH SCHOOL,APPRENTICESHIP,EM,LEVY COST,1718,5726.63,28.3,270,,
BA3000,A10,PLOCKTON HIGH SCHOOL,MAINT,EM,CLIENT EXTERNAL PARTIES,1718,2632.65,28.3,270,,
BB2000,A10,PLOCKTON HIGH SCHOOL,ELECTRICITY,EM,CHARGES,1718,50735.02,28.3,270,,
BB3000,A10,PLOCKTON HIGH SCHOOL,GAS,EM,CHARGES,1718,158.1,28.3,270,,
BB4000,A10,PLOCKTON HIGH SCHOOL,HEATING,EM,OIL,1718,67543.69,28.3,270,,
BB5000,A10,PLOCKTON HIGH SCHOOL,BIOMAS,EM,WOODCHIP FUEL,1718,3036.98,28.3,270,,
BD1000,A10,PLOCKTON HIGH SCHOOL,RATES,EM,,1718,114636.0,28.3,270,,
BE1000,A10,PLOCKTON HIGH SCHOOL,WATER,EM,CHARGES,1718,16980.33,28.3,270,,
BH2000,A10,PLOCKTON HIGH SCHOOL,CLEANING,EM,MATERIALS/EQUIPMENT,1718,1816.26,28.3,270,,
CA1000,A10,PLOCKTON HIGH SCHOOL,DERV,EM,,1718,2195.2,28.3,270,,
CA1001,A10,PLOCKTON HIGH SCHOOL,PETROL,EM,,1718,23.25,28.3,270,,
CB1006,A10,PLOCKTON HIGH SCHOOL,INT,EM,HIRE CONT CHG FROM FLEET,1718,5947.41,28.3,270,,
CF1004,A10,PLOCKTON HIGH SCHOOL,TRAVEL,EM,MILEAGE  NON TAXABLE,1718,3830.24,28.3,270,,
DA1000,A10,PLOCKTON HIGH SCHOOL,EQUIPMENT,EM,PURCHASE,1718,87.97,28.3,270,,
DA4550,A10,PLOCKTON HIGH SCHOOL,CLASSROOM,EM,SUPPLIES,1718,152.49,28.3,270,,
DA4572,A10,PLOCKTON HIGH SCHOOL,WORKS,EM,CONS RPRS&MAINT SERVS,1718,65.2,28.3,270,,
DB2010,A10,PLOCKTON HIGH SCHOOL,FOOD,EM,,1718,44.0,28.3,270,,
DD1000,A10,PLOCKTON HIGH SCHOOL,PRINTING,EM,,1718,164.7,28.3,270,,
DD2000,A10,PLOCKTON HIGH SCHOOL,STATIONERY,EM,,1718,199.0,28.3,270,,
DD3003,A10,PLOCKTON HIGH SCHOOL,MPS,EM,COSTS  MONO,1718,5176.2,28.3,270,,
DD3004,A10,PLOCKTON HIGH SCHOOL,MPS,EM,COSTS  COLOUR,1718,1961.37,28.3,270,,
DD4001,A10,PLOCKTON HIGH SCHOOL,BOOKS,EM,TEXT BOOKS/STATIONERY,1718,-890.69,28.3,270,,
DE3010,A10,PLOCKTON HIGH SCHOOL,DEBT,EM,COLLECTION/SHERIFF OFFICE,1718,29.79,28.3,270,,
DF7000,A10,PLOCKTON HIGH SCHOOL,POSTAGES,EM,,1718,1508.84,28.3,270,,
DF9000,A10,PLOCKTON HIGH SCHOOL,LANDLINE,EM,TELEPHONES RENTAL,1718,1261.13,28.3,270,,
DG1000,A10,PLOCKTON HIGH SCHOOL,ACCOMMODATION,EM,,1718,216.32,28.3,270,,
DG1100,A10,PLOCKTON HIGH SCHOOL,TRAINING,EM,ACCOMMODATION,1718,124.67,28.3,270,,
DG4000,A10,PLOCKTON HIGH SCHOOL,SUBSISTENCE,EM,,1718,216.02,28.3,270,,
DK9500,A10,PLOCKTON HIGH SCHOOL,MISCELLANEOUS,EM,SUPPLIES,1718,32.76,28.3,270,,
EE1200,A10,PLOCKTON HIGH SCHOOL,SCOTT,EM,QUALIFICATIONS AUTHORITY,1718,25581.35,28.3,270,,
EF1003,A10,PLOCKTON HIGH SCHOOL,VOLUNTARY,EM,ASSOCS/OTHER BODIES,1718,240.0,28.3,270,,
KC1936,A10,PLOCKTON HIGH SCHOOL,OTHER,EM,FEES/CHARGES,1718,-3038.0,28.3,270,,
XH1050,A10,PLOCKTON HIGH SCHOOL,REVENUE,EM,ACCOUNT BALANCE,1718,-92289.35,28.3,270,,
DD4001,A58,PLOCKTON HIGH SCHOOL,BOOKS,ENGLISH,TEXT BOOKS/STATIONERY,1718,1510.22,28.3,270,,
DD4001,A59,PLOCKTON HIGH SCHOOL,BOOKS,GAELIC,TEXT BOOKS/STATIONERY,1718,734.76,28.3,270,,
DD4001,A60,PLOCKTON HIGH SCHOOL,BOOKS,GEOGRAPHY,TEXT BOOKS/STATIONERY,1718,1602.55,28.3,270,,
DD4001,A83,PLOCKTON HIGH SCHOOL,BOOKS,GUIDANCE,TEXT BOOKS/STATIONERY,1718,413.94,28.3,270,,
DD4001,A61,PLOCKTON HIGH SCHOOL,BOOKS,HISTORY,TEXT BOOKS/STATIONERY,1718,226.79,28.3,270,,
DD4001,A62,PLOCKTON HIGH SCHOOL,BOOKS,HOME EC,TEXT BOOKS/STATIONERY,1718,2001.91,28.3,270,,
DD4001,A15,PLOCKTON HIGH SCHOOL,BOOKS,JANITORIAL,TEXT BOOKS/STATIONERY,1718,294.18,28.3,270,,
DD4001,A65,PLOCKTON HIGH SCHOOL,BOOKS,LIBRARY,TEXT BOOKS/STATIONERY,1718,209.93,28.3,270,,
DD4001,A64,PLOCKTON HIGH SCHOOL,BOOKS,LRN SUP,TEXT BOOKS/STATIONERY,1718,429.35,28.3,270,,
DD4001,A66,PLOCKTON HIGH SCHOOL,BOOKS,MATHS,TEXT BOOKS/STATIONERY,1718,623.17,28.3,270,,
DD4001,A67,PLOCKTON HIGH SCHOOL,BOOKS,MOD LANG,TEXT BOOKS/STATIONERY,1718,381.59,28.3,270,,
DD4001,A69,PLOCKTON HIGH SCHOOL,BOOKS,MUSIC & DRAMA,TEXT BOOKS/STATIONERY,1718,690.21,28.3,270,,
AA1106,000,PLOCKTON HIGH SCHOOL,EDUCATION,ND,INSTRUCTOR BASIC PAY,1718,14604.08,28.3,270,,
AB1000,000,PLOCKTON HIGH SCHOOL,NI,ND,NONTEACHERS,1718,1334.74,28.3,270,,
AC1000,000,PLOCKTON HIGH SCHOOL,SUPERANN,ND,NON TEACHERS,1718,2794.92,28.3,270,,
AS1000,000,PLOCKTON HIGH SCHOOL,APPRENTICESHIP,ND,LEVY COST,1718,74.5,28.3,270,,
CF1004,000,PLOCKTON HIGH SCHOOL,TRAVEL,ND,MILEAGE  NON TAXABLE,1718,2464.71,28.3,270,,
DD4001,A70,PLOCKTON HIGH SCHOOL,BOOKS,PE,TEXT BOOKS/STATIONERY,1718,2747.58,28.3,270,,
AH1000,PEF,PLOCKTON HIGH SCHOOL,TRAINING,PEF,COURSES,1718,4888.0,28.3,270,,
CC1000,PEF,PLOCKTON HIGH SCHOOL,EDUCATIONAL,PEF,TRAVEL,1718,239.0,28.3,270,,
DA1000,PEF,PLOCKTON HIGH SCHOOL,EQUIPMENT,PEF,PURCHASE,1718,399.26,28.3,270,,
DA4550,PEF,PLOCKTON HIGH SCHOOL,CLASSROOM,PEF,SUPPLIES,1718,2712.0,28.3,270,,
DD4001,PEF,PLOCKTON HIGH SCHOOL,BOOKS,PEF,TEXT BOOKS/STATIONERY,1718,60.0,28.3,270,,
KA3000,PEF,PLOCKTON HIGH SCHOOL,GOVT,PEF,GRANTS SPECIFIC GRANTS,1718,-8298.26,28.3,270,,
DD4001,A73,PLOCKTON HIGH SCHOOL,BOOKS,RELIGIOUS,TEXT BOOKS/STATIONERY,1718,1019.37,28.3,270,,
DF3000,A81,PLOCKTON HIGH SCHOOL,COMPUTER,REPROGRAPHICS,MAINTENANCE,1718,-2180.52,28.3,270,,
DD4001,A74,PLOCKTON HIGH SCHOOL,BOOKS,SCIENCE S1,TEXT BOOKS/STATIONERY,1718,4325.09,28.3,270,,
DD4001,A79,PLOCKTON HIGH SCHOOL,BOOKS,TECHNICAL,TEXT BOOKS/STATIONERY,1718,4558.48,28.3,270,,
AH1000,A21,PLOCKTON HIGH SCHOOL,TRAINING,ADD FUNDS,COURSES,1819,450.0,26.7,263.0,84,89.95
AH1010,A21,PLOCKTON HIGH SCHOOL,STAFF,ADD FUNDS,DEVELOPMENT,1819,340.0,26.7,263.0,84,89.95
DA4550,A21,PLOCKTON HIGH SCHOOL,CLASSROOM,ADD FUNDS,SUPPLIES,1819,274.01,26.7,263.0,84,89.95
DB2010,A21,PLOCKTON HIGH SCHOOL,FOOD,ADD FUNDS,,1819,48.6,26.7,263.0,84,89.95
FA3000,A21,PLOCKTON HIGH SCHOOL,PROJECT,ADD FUNDS,FUNDS FOR SCHOOLS,1819,420.0,26.7,263.0,84,89.95
KE3000,A21,PLOCKTON HIGH SCHOOL,INCOME,ADD FUNDS,FROM WITHIN HLAND CNCL,1819,-2062.0,26.7,263.0,84,89.95
AS1000,A11,PLOCKTON HIGH SCHOOL,APPRENTICESHIP,ADMIN,LEVY COST,1819,200.0,26.7,263.0,84,89.95
DD4001,A11,PLOCKTON HIGH SCHOOL,BOOKS,ADMIN,TEXT BOOKS/STATIONERY,1819,2457.64,26.7,263.0,84,89.95
DD4001,A50,PLOCKTON HIGH SCHOOL,BOOKS,ART,TEXT BOOKS/STATIONERY,1819,1918.57,26.7,263.0,84,89.95
DD4001,A52,PLOCKTON HIGH SCHOOL,BOOKS,BUSINESS,TEXT BOOKS/STATIONERY,1819,959.0,26.7,263.0,84,89.95
AA1100,A09,PLOCKTON HIGH SCHOOL,TEACHERS,DGM,PERMANENT  BASIC PAY,1819,54796.58,26.7,263.0,84,89.95
AB1100,A09,PLOCKTON HIGH SCHOOL,NI,DGM,PERMANENT TEACHERS,1819,5723.71,26.7,263.0,84,89.95
AC1100,A09,PLOCKTON HIGH SCHOOL,SUPERANN,DGM,PERMANENT TEACHERS,1819,9424.97,26.7,263.0,84,89.95
AS1000,A09,PLOCKTON HIGH SCHOOL,APPRENTICESHIP,DGM,LEVY COST,1819,272.48,26.7,263.0,84,89.95
CF1004,A09,PLOCKTON HIGH SCHOOL,TRAVEL,DGM,MILEAGE  NON TAXABLE,1819,74.62,26.7,263.0,84,89.95
AA1001,A10,PLOCKTON HIGH SCHOOL,APT&C,EM,BASIC PAY,1819,45321.31,26.7,263.0,84,89.95
AA1100,A10,PLOCKTON HIGH SCHOOL,TEACHERS,EM,PERMANENT  BASIC PAY,1819,1052740.31,26.7,263.0,84,89.95
AA1101,A10,PLOCKTON HIGH SCHOOL,SUPPLY,EM,COVER BASIC PAY,1819,17470.63,26.7,263.0,84,89.95
AA1103,A10,PLOCKTON HIGH SCHOOL,AUX,EM,STAFF EDUCATION BASIC PAY,1819,8396.75,26.7,263.0,84,89.95
AA1110,A10,PLOCKTON HIGH SCHOOL,LABORATORY,EM,TECH'N BASIC PAY,1819,26335.44,26.7,263.0,84,89.95
AA1250,A10,PLOCKTON HIGH SCHOOL,HOLIDAY,EM,PAY,1819,96.69,26.7,263.0,84,89.95
AB1000,A10,PLOCKTON HIGH SCHOOL,NI,EM,NONTEACHERS,1819,5037.8,26.7,263.0,84,89.95
AB1100,A10,PLOCKTON HIGH SCHOOL,NI,EM,PERMANENT TEACHERS,1819,113704.91,26.7,263.0,84,89.95
AB1101,A10,PLOCKTON HIGH SCHOOL,NI,EM,SUPPLY COVER,1819,1641.05,26.7,263.0,84,89.95
AC1000,A10,PLOCKTON HIGH SCHOOL,SUPERANN,EM,NON TEACHERS,1819,10327.44,26.7,263.0,84,89.95
AC1100,A10,PLOCKTON HIGH SCHOOL,SUPERANN,EM,PERMANENT TEACHERS,1819,169449.82,26.7,263.0,84,89.95
AC1101,A10,PLOCKTON HIGH SCHOOL,SUPERANN,EM,SUPPLY COVER,1819,1909.49,26.7,263.0,84,89.95
AH1000,A10,PLOCKTON HIGH SCHOOL,TRAINING,EM,COURSES,1819,1207.83,26.7,263.0,84,89.95
AH1001,A10,PLOCKTON HIGH SCHOOL,EXTRA,EM,QUALIFICATION COURSE/BA,1819,246.0,26.7,263.0,84,89.95
AS1000,A10,PLOCKTON HIGH SCHOOL,APPRENTICESHIP,EM,LEVY COST,1819,5805.84,26.7,263.0,84,89.95
BA3000,A10,PLOCKTON HIGH SCHOOL,MAINT,EM,CLIENT EXTERNAL PARTIES,1819,2471.01,26.7,263.0,84,89.95
BB2000,A10,PLOCKTON HIGH SCHOOL,ELECTRICITY,EM,CHARGES,1819,41438.08,26.7,263.0,84,89.95
BB4000,A10,PLOCKTON HIGH SCHOOL,HEATING,EM,OIL,1819,55719.66,26.7,263.0,84,89.95
BB5000,A10,PLOCKTON HIGH SCHOOL,BIOMAS,EM,WOODCHIP FUEL,1819,44888.12,26.7,263.0,84,89.95
BD1000,A10,PLOCKTON HIGH SCHOOL,RATES,EM,,1819,117898.0,26.7,263.0,84,89.95
BE1000,A10,PLOCKTON HIGH SCHOOL,WATER,EM,CHARGES,1819,14521.98,26.7,263.0,84,89.95
BH2000,A10,PLOCKTON HIGH SCHOOL,CLEANING,EM,MATERIALS/EQUIPMENT,1819,2614.75,26.7,263.0,84,89.95
CA1000,A10,PLOCKTON HIGH SCHOOL,DERV,EM,,1819,2351.9,26.7,263.0,84,89.95
CA9000,A10,PLOCKTON HIGH SCHOOL,MISCELLANEOUS,EM,TRANSPORT COSTS,1819,85.95,26.7,263.0,84,89.95
CB1006,A10,PLOCKTON HIGH SCHOOL,INT,EM,HIRE CONT CHG FROM FLEET,1819,5912.79,26.7,263.0,84,89.95
CB1007,A10,PLOCKTON HIGH SCHOOL,VEHICLE,EM,MAINT O/CHG FROM FLEET,1819,-3165.55,26.7,263.0,84,89.95
CC1000,A10,PLOCKTON HIGH SCHOOL,EDUCATIONAL,EM,TRAVEL,1819,74.12,26.7,263.0,84,89.95
CC2000,A10,PLOCKTON HIGH SCHOOL,CAR,EM,HIRE,1819,162.5,26.7,263.0,84,89.95
CF1003,A10,PLOCKTON HIGH SCHOOL,TRAVEL,EM,MILEAGE  TAXABLE,1819,-280.55,26.7,263.0,84,89.95
CF1004,A10,PLOCKTON HIGH SCHOOL,TRAVEL,EM,MILEAGE  NON TAXABLE,1819,1835.65,26.7,263.0,84,89.95
DA1000,A10,PLOCKTON HIGH SCHOOL,EQUIPMENT,EM,PURCHASE,1819,522.0,26.7,263.0,84,89.95
DA1450,A10,PLOCKTON HIGH SCHOOL,OFFICE,EM,EQUIP/MACHINERY PURCH,1819,2093.5,26.7,263.0,84,89.95
DA4000,A10,PLOCKTON HIGH SCHOOL,MATERIALS,EM,,1819,6.37,26.7,263.0,84,89.95
DA4040,A10,PLOCKTON HIGH SCHOOL,SANITARY,EM,PRODUCTS  TOWELS,1819,429.96,26.7,263.0,84,89.95
DA4041,A10,PLOCKTON HIGH SCHOOL,SANITARY,EM,PRODUCTS  TAMPONS,1819,122.2,26.7,263.0,84,89.95
DA4550,A10,PLOCKTON HIGH SCHOOL,CLASSROOM,EM,SUPPLIES,1819,-6.71,26.7,263.0,84,89.95
DA4572,A10,PLOCKTON HIGH SCHOOL,WORKS,EM,CONS RPRS&MAINT SERVS,1819,7906.66,26.7,263.0,84,89.95
DB2010,A10,PLOCKTON HIGH SCHOOL,FOOD,EM,,1819,-32.96,26.7,263.0,84,89.95
DB3010,A10,PLOCKTON HIGH SCHOOL,MEALS&HOSPITALITY,EM,,1819,40.0,26.7,263.0,84,89.95
DD2000,A10,PLOCKTON HIGH SCHOOL,STATIONERY,EM,,1819,131.6,26.7,263.0,84,89.95
DD3003,A10,PLOCKTON HIGH SCHOOL,MPS,EM,COSTS  MONO,1819,4698.93,26.7,263.0,84,89.95
DD3004,A10,PLOCKTON HIGH SCHOOL,MPS,EM,COSTS  COLOUR,1819,1970.13,26.7,263.0,84,89.95
DD4001,A10,PLOCKTON HIGH SCHOOL,BOOKS,EM,TEXT BOOKS/STATIONERY,1819,94.17,26.7,263.0,84,89.95
DE3010,A10,PLOCKTON HIGH SCHOOL,DEBT,EM,COLLECTION/SHERIFF OFFICE,1819,3.98,26.7,263.0,84,89.95
DF4001,A10,PLOCKTON HIGH SCHOOL,ICT,EM,CHARGES CORE SUPPLIER,1819,170.76,26.7,263.0,84,89.95
DF7000,A10,PLOCKTON HIGH SCHOOL,POSTAGES,EM,,1819,1606.4,26.7,263.0,84,89.95
DF9000,A10,PLOCKTON HIGH SCHOOL,LANDLINE,EM,TELEPHONES RENTAL,1819,1615.41,26.7,263.0,84,89.95
DG1000,A10,PLOCKTON HIGH SCHOOL,ACCOMMODATION,EM,,1819,153.85,26.7,263.0,84,89.95
DG4000,A10,PLOCKTON HIGH SCHOOL,SUBSISTENCE,EM,,1819,120.15,26.7,263.0,84,89.95
DH3100,A10,PLOCKTON HIGH SCHOOL,SUBSCRIPTIONS,EM,TO ORGANISATIONS,1819,84.41,26.7,263.0,84,89.95
DK9015,A10,PLOCKTON HIGH SCHOOL,REVENUE,EM,CONTS TO CAPITAL,1819,7198.0,26.7,263.0,84,89.95
DK9500,A10,PLOCKTON HIGH SCHOOL,MISCELLANEOUS,EM,SUPPLIES,1819,39.95,26.7,263.0,84,89.95
EE1200,A10,PLOCKTON HIGH SCHOOL,SCOTT,EM,QUALIFICATIONS AUTHORITY,1819,25409.05,26.7,263.0,84,89.95
KC1936,A10,PLOCKTON HIGH SCHOOL,OTHER,EM,FEES/CHARGES,1819,-3528.0,26.7,263.0,84,89.95
XH1050,A10,PLOCKTON HIGH SCHOOL,REVENUE,EM,ACCOUNT BALANCE,1819,-62332.82,26.7,263.0,84,89.95
DD4001,A58,PLOCKTON HIGH SCHOOL,BOOKS,ENGLISH,TEXT BOOKS/STATIONERY,1819,2582.96,26.7,263.0,84,89.95
DD4001,A59,PLOCKTON HIGH SCHOOL,BOOKS,GAELIC,TEXT BOOKS/STATIONERY,1819,617.51,26.7,263.0,84,89.95
DD4001,A60,PLOCKTON HIGH SCHOOL,BOOKS,GEOGRAPHY,TEXT BOOKS/STATIONERY,1819,454.41,26.7,263.0,84,89.95
DD4001,A83,PLOCKTON HIGH SCHOOL,BOOKS,GUIDANCE,TEXT BOOKS/STATIONERY,1819,811.53,26.7,263.0,84,89.95
DD4001,A61,PLOCKTON HIGH SCHOOL,BOOKS,HISTORY,TEXT BOOKS/STATIONERY,1819,406.54,26.7,263.0,84,89.95
DD4001,A62,PLOCKTON HIGH SCHOOL,BOOKS,HOME EC,TEXT BOOKS/STATIONERY,1819,2797.23,26.7,263.0,84,89.95
DD4001,A65,PLOCKTON HIGH SCHOOL,BOOKS,LIBRARY,TEXT BOOKS/STATIONERY,1819,279.15,26.7,263.0,84,89.95
DD4001,A64,PLOCKTON HIGH SCHOOL,BOOKS,LRN SUP,TEXT BOOKS/STATIONERY,1819,691.7,26.7,263.0,84,89.95
DD4001,A66,PLOCKTON HIGH SCHOOL,BOOKS,MATHS,TEXT BOOKS/STATIONERY,1819,2588.48,26.7,263.0,84,89.95
DD4001,A67,PLOCKTON HIGH SCHOOL,BOOKS,MOD LANG,TEXT BOOKS/STATIONERY,1819,759.73,26.7,263.0,84,89.95
DD4001,A69,PLOCKTON HIGH SCHOOL,BOOKS,MUSIC & DRAMA,TEXT BOOKS/STATIONERY,1819,1021.0,26.7,263.0,84,89.95
DD4001,A70,PLOCKTON HIGH SCHOOL,BOOKS,PE,TEXT BOOKS/STATIONERY,1819,2278.09,26.7,263.0,84,89.95
AA1101,PEF,PLOCKTON HIGH SCHOOL,SUPPLY,PEF,COVER BASIC PAY,1819,413.43,26.7,263.0,84,89.95
AB1101,PEF,PLOCKTON HIGH SCHOOL,NI,PEF,SUPPLY COVER,1819,41.9,26.7,263.0,84,89.95
AE1600,PEF,PLOCKTON HIGH SCHOOL,MISCELLANEOUS,PEF,,1819,2800.0,26.7,263.0,84,89.95
AH1000,PEF,PLOCKTON HIGH SCHOOL,TRAINING,PEF,COURSES,1819,2999.5,26.7,263.0,84,89.95
AS1000,PEF,PLOCKTON HIGH SCHOOL,APPRENTICESHIP,PEF,LEVY COST,1819,0.06,26.7,263.0,84,89.95
CC1000,PEF,PLOCKTON HIGH SCHOOL,EDUCATIONAL,PEF,TRAVEL,1819,4455.25,26.7,263.0,84,89.95
DA1000,PEF,PLOCKTON HIGH SCHOOL,EQUIPMENT,PEF,PURCHASE,1819,5166.62,26.7,263.0,84,89.95
DA4550,PEF,PLOCKTON HIGH SCHOOL,CLASSROOM,PEF,SUPPLIES,1819,3000.0,26.7,263.0,84,89.95
DF4001,PEF,PLOCKTON HIGH SCHOOL,ICT,PEF,CHARGES CORE SUPPLIER,1819,67.39,26.7,263.0,84,89.95
EF1003,PEF,PLOCKTON HIGH SCHOOL,VOLUNTARY,PEF,ASSOCS/OTHER BODIES,1819,3000.0,26.7,263.0,84,89.95
KA3000,PEF,PLOCKTON HIGH SCHOOL,GOVT,PEF,GRANTS SPECIFIC GRANTS,1819,-21944.15,26.7,263.0,84,89.95
DD4001,A73,PLOCKTON HIGH SCHOOL,BOOKS,RELIGIOUS,TEXT BOOKS/STATIONERY,1819,693.52,26.7,263.0,84,89.95
DF3000,A81,PLOCKTON HIGH SCHOOL,COMPUTER,REPROGRAPHICS,MAINTENANCE,1819,-3354.55,26.7,263.0,84,89.95
DD4001,A74,PLOCKTON HIGH SCHOOL,BOOKS,SCIENCE S1,TEXT BOOKS/STATIONERY,1819,4927.78,26.7,263.0,84,89.95
DD4001,A79,PLOCKTON HIGH SCHOOL,BOOKS,TECHNICAL,TEXT BOOKS/STATIONERY,1819,4224.74,26.7,263.0,84,89.95
AH1000,A21,PLOCKTON HIGH SCHOOL,TRAINING,ADD FUNDS,COURSES,1920,367.84,25.5,255.0,84,89.95
DA4550,A21,PLOCKTON HIGH SCHOOL,CLASSROOM,ADD FUNDS,SUPPLIES,1920,-14.49,25.5,255.0,84,89.95
DB2010,A21,PLOCKTON HIGH SCHOOL,FOOD,ADD FUNDS,,1920,107.25,25.5,255.0,84,89.95
KE3000,A21,PLOCKTON HIGH SCHOOL,INCOME,ADD FUNDS,FROM WITHIN HLAND CNCL,1920,-1703.0,25.5,255.0,84,89.95
DD3003,A11,PLOCKTON HIGH SCHOOL,MPS,ADMIN,COSTS  MONO,1920,696.03,25.5,255.0,84,89.95
DD4001,A11,PLOCKTON HIGH SCHOOL,BOOKS,ADMIN,TEXT BOOKS/STATIONERY,1920,1302.2,25.5,255.0,84,89.95
DD3003,A50,PLOCKTON HIGH SCHOOL,MPS,ART,COSTS  MONO,1920,25.74,25.5,255.0,84,89.95
DD4001,A50,PLOCKTON HIGH SCHOOL,BOOKS,ART,TEXT BOOKS/STATIONERY,1920,683.97,25.5,255.0,84,89.95
DD3003,A52,PLOCKTON HIGH SCHOOL,MPS,BUSINESS,COSTS  MONO,1920,110.14,25.5,255.0,84,89.95
DD4001,A52,PLOCKTON HIGH SCHOOL,BOOKS,BUSINESS,TEXT BOOKS/STATIONERY,1920,195.38,25.5,255.0,84,89.95
AS1000,A28,PLOCKTON HIGH SCHOOL,APPRENTICESHIP,CPD,LEVY COST,1920,285.0,25.5,255.0,84,89.95
AA1100,A09,PLOCKTON HIGH SCHOOL,TEACHERS,DGM,PERMANENT  BASIC PAY,1920,57580.7,25.5,255.0,84,89.95
AB1100,A09,PLOCKTON HIGH SCHOOL,NI,DGM,PERMANENT TEACHERS,1920,6388.08,25.5,255.0,84,89.95
AC1100,A09,PLOCKTON HIGH SCHOOL,SUPERANN,DGM,PERMANENT TEACHERS,1920,12117.42,25.5,255.0,84,89.95
AS1000,A09,PLOCKTON HIGH SCHOOL,APPRENTICESHIP,DGM,LEVY COST,1920,294.22,25.5,255.0,84,89.95
AA1001,A10,PLOCKTON HIGH SCHOOL,APT&C,EM,BASIC PAY,1920,37632.75,25.5,255.0,84,89.95
AA1100,A10,PLOCKTON HIGH SCHOOL,TEACHERS,EM,PERMANENT  BASIC PAY,1920,1065270.41,25.5,255.0,84,89.95
AA1101,A10,PLOCKTON HIGH SCHOOL,SUPPLY,EM,COVER BASIC PAY,1920,34459.24,25.5,255.0,84,89.95
AA1103,A10,PLOCKTON HIGH SCHOOL,AUX,EM,STAFF EDUCATION BASIC PAY,1920,4645.09,25.5,255.0,84,89.95
AA1110,A10,PLOCKTON HIGH SCHOOL,LABORATORY,EM,TECH'N BASIC PAY,1920,27117.96,25.5,255.0,84,89.95
AA1250,A10,PLOCKTON HIGH SCHOOL,HOLIDAY,EM,PAY,1920,33.75,25.5,255.0,84,89.95
AB1000,A10,PLOCKTON HIGH SCHOOL,NI,EM,NONTEACHERS,1920,4834.06,25.5,255.0,84,89.95
AB1100,A10,PLOCKTON HIGH SCHOOL,NI,EM,PERMANENT TEACHERS,1920,118352.62,25.5,255.0,84,89.95
AB1101,A10,PLOCKTON HIGH SCHOOL,NI,EM,SUPPLY COVER,1920,3124.85,25.5,255.0,84,89.95
AC1000,A10,PLOCKTON HIGH SCHOOL,SUPERANN,EM,NON TEACHERS,1920,8097.48,25.5,255.0,84,89.95
AC1100,A10,PLOCKTON HIGH SCHOOL,SUPERANN,EM,PERMANENT TEACHERS,1920,208305.21,25.5,255.0,84,89.95
AC1101,A10,PLOCKTON HIGH SCHOOL,SUPERANN,EM,SUPPLY COVER,1920,1459.42,25.5,255.0,84,89.95
AH1000,A10,PLOCKTON HIGH SCHOOL,TRAINING,EM,COURSES,1920,582.0,25.5,255.0,84,89.95
